time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-7.33416902066,1.22382585477,22.9945704291,0.114989447747,0.387349052256,0.0,-6.51740368438,1.52002727209,4.20588721257,0.129255658197,0.149124492374,0.0,457.23601905553807,456.16622831789437,455.63367267605867,458.4450218260339
4.020000000000002,-7.73317737905,1.31699852691,23.2464907215,0.122953144931,0.396005038241,0.0,-6.78363000306,1.58623931873,4.19016666371,0.138892636784,0.132167555816,0.0,459.26825655236763,457.9395954901632,459.3716516166326,460.1508613912676
4.080000000000001,-8.14975397966,1.41467708681,23.5006263664,0.131253241928,0.404269688014,0.0,-7.10281732763,1.67028902844,4.27899318695,0.13719689487,0.147042405297,0.0,495.0481920431011,496.1570107648239,495.6917802218494,495.5826962712028
4.14,-8.5845796992,1.51719830013,23.7573237352,0.140254925715,0.412710901984,0.0,-7.39206782885,1.74762376952,4.27601418303,0.16784034291,0.123294170843,0.0,471.1726432488799,469.349477382057,470.024867383232,472.4133694062323
4.199999999999998,-9.03710447423,1.62454544462,24.014000129,0.150112119317,0.419742142773,0.0,-7.69266715109,1.83125154719,4.27822744632,0.156026720547,0.100753856045,0.0,476.34687801789585,474.6307156234488,476.7164437598039,475.83633717234966
4.259999999999997,-9.50592689627,1.73640811227,24.2663978206,0.159230864672,0.426206186686,0.0,-7.93553929613,1.8980086517,4.13439869218,0.142332577689,0.118930725279,0.0,428.3160908620312,429.870121008728,430.01962641886274,428.8802024592583
4.319999999999996,-9.99072904621,1.8528090284,24.5127241792,0.167396697077,0.433491120606,0.0,-8.22520930748,1.98244927916,4.07513115087,0.119174301367,0.125967934944,0.0,460.20185700712216,460.7714131508979,461.7367667721725,459.92173692415787
4.379999999999995,-10.492533376,1.97416568181,24.754120946,0.174114472887,0.440941019186,0.0,-8.50238104969,2.06306421814,3.97032265935,0.0908903489249,0.120294672714,0.0,448.4710542113036,448.02370983823135,449.0113252647425,446.7207899070837
4.439999999999993,-11.0108298125,2.10029893838,24.9883901748,0.1795340911,0.447806750385,0.0,-8.77499534529,2.14154783383,3.83772111085,0.0891765507939,0.0988935497235,0.0,441.31032089966084,439.55129868499245,441.2136416627795,441.0789773893694
4.499999999999992,-11.545783668,2.23122512444,25.2147932698,0.185116143674,0.453729271008,0.0,-9.05758822662,2.22282043397,3.70809455669,0.0998032730631,0.0983366393001,0.0,444.0712132318014,444.03389138432,443.61512052414076,444.49439184115766
4.559999999999991,-12.0962644966,2.36646003136,25.430027799,0.190869415662,0.459596725555,0.0,-9.29284141812,2.28522845519,3.46616572172,0.086614153276,0.0966773727567,0.0,404.75253885054786,404.61234903254837,404.4862510673255,403.305073303767
4.6199999999999894,-12.6635528198,2.50643000433,25.6355918741,0.195593964697,0.465083158718,0.0,-9.61745316981,2.3804916686,3.38453568545,0.0543214838265,0.0780995946865,0.0,464.3318344485197,462.87821168011084,465.7321754332388,463.2031649904912
4.679999999999988,-13.2493949208,2.65170427123,25.8339046075,0.198805872674,0.469968395708,0.0,-9.91150185853,2.46195877541,3.22503739212,0.051904362637,0.0873462650199,0.0,439.50816108501175,440.27951132930053,439.52760371393947,439.32909060014447
4.739999999999987,-13.8529352894,2.80180944791,26.0222246051,0.201975446588,0.474938887562,0.0,-10.2074626473,2.54150028145,3.05144234727,0.0546083591947,0.0718332299,0.0,436.9575266224381,435.66758356338397,436.92313412431173,437.150455905608
4.799999999999986,-14.4736299178,2.9563667331,26.1984412394,0.205682990666,0.479203356187,0.0,-10.4834803934,2.61042686562,2.82197108079,0.0732568204725,0.0695129479596,0.0,417.65427329925535,417.456010250575,416.9664440219201,418.59591745851134
4.859999999999984,-15.1118165333,3.1153420697,26.3621076465,0.209718420397,0.483351764227,0.0,-10.7904307121,2.68874969307,2.63271984519,0.0512172769909,0.0683842847692,0.0,434.541847948926,434.45093186569653,435.017785047552,433.1711029764483
4.919999999999983,-15.7690820969,3.27918811292,26.5150824514,0.212526783372,0.487662012033,0.0,-11.1194195458,2.77265300314,2.4653593904,0.0360764244018,0.0779739879682,0.0,444.7933241212498,445.5821771873267,444.5608267607166,443.3193403631904
4.979999999999982,-16.4462836857,3.44803125034,26.6577729972,0.214491388329,0.492444299201,0.0,-11.4550339515,2.85523464433,2.28984914116,0.0250691661852,0.0829573832155,0.0,444.25081436776895,444.6644639095763,444.6644210940607,443.7618983286926
5.0399999999999805,-17.1455669561,3.62246402544,26.7928304678,0.215804186616,0.497317889918,0.0,-11.8552143358,2.95876417791,2.21010098074,0.014586516036,0.077520721488,0.0,481.55074207288817,481.1439568067673,481.10024458764406,480.3056274862316
